LYLTY_CARD_NBR,PREMIUM_CUSTOMER,AGE,SITUATION
221192,Mainstream,YOUNG,SINGLES/COUPLES
221193,Mainstream,OLDER,SINGLES/COUPLES
221194,Mainstream,RETIREES,
221195,Premium,RETIREES,
221196,Budget,OLDER,FAMILIES
221197,Mainstream,YOUNG,SINGLES/COUPLES
221198,Premium,MIDAGE,SINGLES/COUPLES
221199,Premium,NEW,FAMILIES
221200,Mainstream,YOUNG,SINGLES/COUPLES
221201,Mainstream,NEW,FAMILIES
221202,Mainstream,YOUNG,FAMILIES
221203,Budget,OLDER,FAMILIES
221204,Mainstream,RETIREES,
221205,Budget,RETIREES,
221206,Budget,YOUNG,FAMILIES
221207,Premium,YOUNG,SINGLES/COUPLES
221208,Mainstream,OLDER,FAMILIES
221209,Premium,RETIREES,
221210,Mainstream,YOUNG,SINGLES/COUPLES
221211,Budget,YOUNG,SINGLES/COUPLES
221212,Mainstream,RETIREES,
221213,Mainstream,RETIREES,
221214,Budget,YOUNG,FAMILIES
221215,Mainstream,MIDAGE,SINGLES/COUPLES
221217,Budget,OLDER,SINGLES/COUPLES
221218,Premium,MIDAGE,SINGLES/COUPLES
221219,Mainstream,MIDAGE,SINGLES/COUPLES
221220,Budget,OLDER,FAMILIES
221221,Premium,YOUNG,FAMILIES
221222,Mainstream,YOUNG,SINGLES/COUPLES
221223,Budget,MIDAGE,SINGLES/COUPLES
221224,Mainstream,YOUNG,SINGLES/COUPLES
221225,Mainstream,RETIREES,
221226,Premium,OLDER,SINGLES/COUPLES
221227,Mainstream,OLDER,SINGLES/COUPLES
221228,Premium,OLDER,SINGLES/COUPLES
221229,Budget,YOUNG,SINGLES/COUPLES
221230,Budget,YOUNG,SINGLES/COUPLES
221231,Mainstream,YOUNG,SINGLES/COUPLES
221232,Budget,RETIREES,
221233,Mainstream,YOUNG,SINGLES/COUPLES
221234,Budget,OLDER,SINGLES/COUPLES
221235,Mainstream,YOUNG,SINGLES/COUPLES
221236,Mainstream,RETIREES,
221237,Mainstream,OLDER,SINGLES/COUPLES
221238,Mainstream,YOUNG,SINGLES/COUPLES
221239,Premium,NEW,FAMILIES
221240,Mainstream,OLDER,FAMILIES
221241,Premium,OLDER,SINGLES/COUPLES
221242,Mainstream,YOUNG,SINGLES/COUPLES
221244,Mainstream,OLDER,FAMILIES
221245,Budget,OLDER,SINGLES/COUPLES
221246,Premium,YOUNG,SINGLES/COUPLES
221247,Mainstream,RETIREES,
221249,Mainstream,YOUNG,SINGLES/COUPLES
221250,Premium,OLDER,SINGLES/COUPLES
221251,Budget,YOUNG,SINGLES/COUPLES
221252,Mainstream,OLDER,SINGLES/COUPLES
221253,Premium,MIDAGE,SINGLES/COUPLES
221254,Mainstream,MIDAGE,SINGLES/COUPLES
221255,Budget,YOUNG,SINGLES/COUPLES
221256,Premium,OLDER,SINGLES/COUPLES
221257,Mainstream,RETIREES,
221258,Budget,RETIREES,
221259,Premium,MIDAGE,SINGLES/COUPLES
221260,Mainstream,YOUNG,SINGLES/COUPLES
221261,Premium,OLDER,SINGLES/COUPLES
221262,Premium,MIDAGE,SINGLES/COUPLES
221263,Mainstream,YOUNG,SINGLES/COUPLES
221264,Mainstream,RETIREES,
221265,Premium,YOUNG,SINGLES/COUPLES
221266,Mainstream,RETIREES,
221267,Premium,OLDER,FAMILIES
221268,Premium,RETIREES,
221269,Budget,YOUNG,FAMILIES
221270,Premium,RETIREES,
221271,Premium,OLDER,SINGLES/COUPLES
221272,Premium,RETIREES,
221273,Budget,YOUNG,FAMILIES
221274,Mainstream,OLDER,SINGLES/COUPLES
221275,Budget,RETIREES,
221276,Budget,RETIREES,
221277,Mainstream,YOUNG,SINGLES/COUPLES
221278,Premium,RETIREES,
221279,Mainstream,MIDAGE,SINGLES/COUPLES
221280,Budget,OLDER,SINGLES/COUPLES
221281,Mainstream,RETIREES,
221282,Mainstream,OLDER,FAMILIES
221283,Premium,NEW,FAMILIES
221285,Mainstream,RETIREES,
221286,Premium,OLDER,SINGLES/COUPLES
221287,Mainstream,RETIREES,
221288,Mainstream,RETIREES,
221289,Mainstream,RETIREES,
221290,Premium,OLDER,FAMILIES
221291,Premium,OLDER,SINGLES/COUPLES
221292,Mainstream,MIDAGE,SINGLES/COUPLES
221293,Mainstream,RETIREES,
221294,Mainstream,YOUNG,SINGLES/COUPLES
221295,Mainstream,YOUNG,SINGLES/COUPLES
221296,Mainstream,YOUNG,SINGLES/COUPLES
221297,Budget,OLDER,FAMILIES
221298,Mainstream,RETIREES,
221299,Mainstream,OLDER,SINGLES/COUPLES
221300,Mainstream,OLDER,SINGLES/COUPLES
221301,Budget,RETIREES,
221302,Premium,RETIREES,
221303,Budget,RETIREES,
221304,Premium,OLDER,FAMILIES
221306,Mainstream,RETIREES,
221307,Budget,RETIREES,
221308,Mainstream,YOUNG,SINGLES/COUPLES
221309,Mainstream,YOUNG,SINGLES/COUPLES
221310,Mainstream,YOUNG,SINGLES/COUPLES
221311,Mainstream,OLDER,SINGLES/COUPLES
221312,Mainstream,YOUNG,SINGLES/COUPLES
221313,Mainstream,MIDAGE,SINGLES/COUPLES
221314,Mainstream,RETIREES,
221315,Mainstream,YOUNG,SINGLES/COUPLES
221316,Mainstream,YOUNG,SINGLES/COUPLES
221317,Budget,OLDER,SINGLES/COUPLES
221318,Mainstream,OLDER,FAMILIES
221319,Mainstream,YOUNG,SINGLES/COUPLES
221320,Budget,RETIREES,
221321,Budget,RETIREES,
221323,Premium,RETIREES,
221324,Budget,RETIREES,
221325,Premium,RETIREES,
221326,Premium,MIDAGE,SINGLES/COUPLES
221327,Mainstream,MIDAGE,SINGLES/COUPLES
221328,Mainstream,RETIREES,
221329,Budget,YOUNG,FAMILIES
221330,Budget,OLDER,FAMILIES
221331,Budget,YOUNG,FAMILIES
221332,Budget,OLDER,FAMILIES
221333,Mainstream,YOUNG,FAMILIES
221334,Mainstream,YOUNG,SINGLES/COUPLES
221335,Mainstream,YOUNG,FAMILIES
221336,Mainstream,YOUNG,SINGLES/COUPLES
221337,Mainstream,OLDER,FAMILIES
221338,Mainstream,MIDAGE,SINGLES/COUPLES
221339,Budget,RETIREES,
221340,Budget,OLDER,SINGLES/COUPLES
221341,Premium,OLDER,SINGLES/COUPLES
221342,Mainstream,YOUNG,FAMILIES
221343,Mainstream,OLDER,FAMILIES
221344,Premium,OLDER,SINGLES/COUPLES
221345,Premium,RETIREES,
221346,Budget,OLDER,SINGLES/COUPLES
221347,Mainstream,YOUNG,SINGLES/COUPLES
221348,Premium,RETIREES,
221349,Budget,OLDER,FAMILIES
221350,Budget,YOUNG,SINGLES/COUPLES
221351,Premium,OLDER,SINGLES/COUPLES
221352,Premium,RETIREES,
221353,Mainstream,YOUNG,FAMILIES
221354,Budget,MIDAGE,SINGLES/COUPLES
221355,Mainstream,RETIREES,
221356,Budget,RETIREES,
221357,Premium,OLDER,FAMILIES
221358,Budget,MIDAGE,SINGLES/COUPLES
221359,Budget,YOUNG,SINGLES/COUPLES
221360,Mainstream,YOUNG,FAMILIES
221361,Premium,OLDER,SINGLES/COUPLES
221362,Premium,OLDER,SINGLES/COUPLES
221363,Mainstream,MIDAGE,SINGLES/COUPLES
221364,Mainstream,MIDAGE,SINGLES/COUPLES
221365,Mainstream,YOUNG,FAMILIES
221366,Mainstream,YOUNG,SINGLES/COUPLES
221367,Budget,RETIREES,
221368,Budget,YOUNG,SINGLES/COUPLES
221369,Premium,RETIREES,
221370,Budget,YOUNG,SINGLES/COUPLES
221371,Budget,RETIREES,
221372,Mainstream,YOUNG,SINGLES/COUPLES
221373,Premium,OLDER,SINGLES/COUPLES
221374,Premium,OLDER,SINGLES/COUPLES
221375,Mainstream,RETIREES,
221376,Budget,RETIREES,
221377,Mainstream,RETIREES,
221378,Premium,OLDER,SINGLES/COUPLES
221379,Premium,YOUNG,SINGLES/COUPLES
221380,Budget,RETIREES,
221381,Mainstream,YOUNG,SINGLES/COUPLES
221382,Budget,OLDER,SINGLES/COUPLES
221383,Budget,OLDER,SINGLES/COUPLES
221384,Budget,OLDER,SINGLES/COUPLES
221385,Mainstream,OLDER,SINGLES/COUPLES
221386,Premium,OLDER,SINGLES/COUPLES
222000,Mainstream,RETIREES,
222001,Mainstream,YOUNG,FAMILIES
222002,Budget,YOUNG,FAMILIES
222003,Mainstream,RETIREES,
222004,Budget,OLDER,SINGLES/COUPLES
222005,Mainstream,YOUNG,FAMILIES
222006,Mainstream,OLDER,FAMILIES
222007,Mainstream,MIDAGE,SINGLES/COUPLES
222008,Budget,OLDER,FAMILIES
222009,Premium,RETIREES,
222010,Mainstream,OLDER,FAMILIES
222011,Budget,YOUNG,SINGLES/COUPLES
222012,Premium,OLDER,SINGLES/COUPLES
222013,Budget,OLDER,FAMILIES
222014,Premium,RETIREES,
222015,Mainstream,RETIREES,
222016,Budget,YOUNG,FAMILIES
222017,Budget,RETIREES,
222018,Premium,MIDAGE,SINGLES/COUPLES
222020,Mainstream,OLDER,SINGLES/COUPLES
222021,Budget,RETIREES,
222022,Premium,OLDER,FAMILIES
222023,Mainstream,YOUNG,SINGLES/COUPLES
222024,Budget,YOUNG,FAMILIES
222025,Premium,RETIREES,
222026,Premium,RETIREES,
222027,Mainstream,RETIREES,
222028,Mainstream,OLDER,SINGLES/COUPLES
222029,Mainstream,YOUNG,FAMILIES
222030,Budget,OLDER,FAMILIES
222031,Premium,OLDER,FAMILIES
222032,Budget,OLDER,SINGLES/COUPLES
222033,Budget,YOUNG,FAMILIES
222034,Premium,YOUNG,SINGLES/COUPLES
222035,Premium,MIDAGE,SINGLES/COUPLES
222036,Budget,YOUNG,FAMILIES
222037,Budget,RETIREES,
222038,Premium,MIDAGE,SINGLES/COUPLES
222039,Mainstream,MIDAGE,SINGLES/COUPLES
222040,Budget,YOUNG,SINGLES/COUPLES
222041,Mainstream,YOUNG,SINGLES/COUPLES
222042,Mainstream,YOUNG,SINGLES/COUPLES
222043,Premium,RETIREES,
222044,Mainstream,YOUNG,SINGLES/COUPLES
222045,Mainstream,YOUNG,SINGLES/COUPLES
222046,Budget,OLDER,FAMILIES
222047,Mainstream,RETIREES,
222048,Budget,OLDER,FAMILIES
222049,Mainstream,YOUNG,FAMILIES
222050,Mainstream,RETIREES,
222051,Premium,YOUNG,SINGLES/COUPLES
222052,Premium,MIDAGE,SINGLES/COUPLES
222053,Mainstream,YOUNG,SINGLES/COUPLES
222054,Mainstream,YOUNG,SINGLES/COUPLES
222055,Budget,YOUNG,FAMILIES
222056,Budget,OLDER,SINGLES/COUPLES
222057,Budget,YOUNG,FAMILIES
222058,Mainstream,OLDER,SINGLES/COUPLES
222059,Mainstream,OLDER,SINGLES/COUPLES
222060,Mainstream,OLDER,FAMILIES
222061,Premium,MIDAGE,SINGLES/COUPLES
222062,Budget,YOUNG,SINGLES/COUPLES
222063,Mainstream,YOUNG,SINGLES/COUPLES
222064,Mainstream,OLDER,SINGLES/COUPLES
222065,Mainstream,OLDER,SINGLES/COUPLES
222066,Mainstream,RETIREES,
222067,Premium,YOUNG,SINGLES/COUPLES
222068,Mainstream,YOUNG,SINGLES/COUPLES
222069,Premium,MIDAGE,SINGLES/COUPLES
222070,Budget,OLDER,FAMILIES
222071,Mainstream,YOUNG,SINGLES/COUPLES
222072,Premium,OLDER,FAMILIES
222073,Mainstream,OLDER,SINGLES/COUPLES
222074,Mainstream,MIDAGE,SINGLES/COUPLES
222075,Mainstream,OLDER,SINGLES/COUPLES
222076,Budget,OLDER,FAMILIES
222077,Budget,OLDER,SINGLES/COUPLES
222078,Mainstream,OLDER,FAMILIES
222079,Budget,MIDAGE,SINGLES/COUPLES
222080,Mainstream,OLDER,FAMILIES
222081,Budget,YOUNG,FAMILIES
222082,Budget,YOUNG,FAMILIES
222083,Premium,OLDER,SINGLES/COUPLES
222084,Budget,MIDAGE,SINGLES/COUPLES
222085,Premium,MIDAGE,SINGLES/COUPLES
222086,Budget,NEW,FAMILIES
222087,Premium,OLDER,FAMILIES
222088,Premium,OLDER,SINGLES/COUPLES
222089,Budget,OLDER,FAMILIES
222090,Premium,RETIREES,
222091,Mainstream,RETIREES,
222092,Mainstream,MIDAGE,SINGLES/COUPLES
222093,Premium,RETIREES,
222094,Mainstream,OLDER,SINGLES/COUPLES
222095,Mainstream,OLDER,SINGLES/COUPLES
222096,Budget,OLDER,SINGLES/COUPLES
222097,Mainstream,YOUNG,FAMILIES
222098,Budget,OLDER,FAMILIES
222099,Premium,RETIREES,
222100,Premium,MIDAGE,SINGLES/COUPLES
222101,Premium,OLDER,SINGLES/COUPLES
222102,Mainstream,OLDER,FAMILIES
222103,Premium,YOUNG,FAMILIES
222104,Premium,MIDAGE,SINGLES/COUPLES
222105,Mainstream,OLDER,SINGLES/COUPLES
222106,Premium,YOUNG,SINGLES/COUPLES
222107,Budget,YOUNG,FAMILIES
222108,Budget,RETIREES,
222109,Mainstream,YOUNG,FAMILIES
222110,Budget,RETIREES,
222111,Premium,NEW,FAMILIES
222112,Mainstream,OLDER,SINGLES/COUPLES
222113,Budget,RETIREES,
222114,Budget,OLDER,SINGLES/COUPLES
222115,Budget,YOUNG,FAMILIES
222116,Mainstream,RETIREES,
222117,Mainstream,OLDER,FAMILIES
222118,Mainstream,NEW,FAMILIES
222119,Premium,YOUNG,SINGLES/COUPLES
222120,Budget,YOUNG,FAMILIES
222121,Budget,YOUNG,FAMILIES
222122,Budget,OLDER,FAMILIES
222123,Premium,YOUNG,FAMILIES
222124,Budget,RETIREES,
222125,Premium,YOUNG,FAMILIES
222126,Premium,OLDER,SINGLES/COUPLES
222127,Premium,OLDER,FAMILIES
222128,Mainstream,MIDAGE,SINGLES/COUPLES
222129,Premium,OLDER,FAMILIES
222130,Mainstream,YOUNG,FAMILIES
222131,Mainstream,OLDER,FAMILIES
222132,Premium,OLDER,SINGLES/COUPLES
222133,Mainstream,RETIREES,
222134,Mainstream,RETIREES,
222135,Mainstream,RETIREES,
222136,Budget,OLDER,SINGLES/COUPLES
222137,Budget,RETIREES,
222138,Premium,RETIREES,
222139,Budget,OLDER,SINGLES/COUPLES
222140,Mainstream,OLDER,SINGLES/COUPLES
222141,Budget,OLDER,SINGLES/COUPLES
222142,Premium,RETIREES,
222143,Budget,YOUNG,FAMILIES
222144,Budget,YOUNG,FAMILIES
222145,Budget,OLDER,SINGLES/COUPLES
222146,Mainstream,MIDAGE,SINGLES/COUPLES
222147,Mainstream,OLDER,FAMILIES
222148,Premium,OLDER,FAMILIES
222149,Mainstream,YOUNG,FAMILIES
222150,Budget,OLDER,FAMILIES
222151,Premium,YOUNG,FAMILIES
222152,Budget,YOUNG,SINGLES/COUPLES
222153,Mainstream,RETIREES,
222154,Mainstream,YOUNG,SINGLES/COUPLES
222155,Premium,OLDER,FAMILIES
222156,Budget,RETIREES,
222157,Premium,OLDER,SINGLES/COUPLES
222158,Mainstream,YOUNG,SINGLES/COUPLES
222159,Budget,YOUNG,SINGLES/COUPLES
222160,Budget,RETIREES,
222161,Mainstream,RETIREES,
222162,Premium,YOUNG,SINGLES/COUPLES
222163,Mainstream,RETIREES,
222164,Mainstream,MIDAGE,SINGLES/COUPLES
222165,Mainstream,RETIREES,
222166,Budget,OLDER,FAMILIES
222167,Premium,OLDER,SINGLES/COUPLES
222168,Mainstream,RETIREES,
222169,Budget,OLDER,FAMILIES
222170,Mainstream,RETIREES,
222171,Budget,YOUNG,FAMILIES
222172,Premium,NEW,FAMILIES
222173,Mainstream,OLDER,FAMILIES
222174,Budget,OLDER,FAMILIES
222175,Mainstream,OLDER,SINGLES/COUPLES
222176,Budget,OLDER,FAMILIES
222177,Mainstream,OLDER,FAMILIES
222179,Mainstream,YOUNG,SINGLES/COUPLES
222180,Mainstream,YOUNG,FAMILIES
222181,Budget,OLDER,FAMILIES
222182,Budget,RETIREES,
222183,Mainstream,MIDAGE,SINGLES/COUPLES
222184,Premium,RETIREES,
222185,Premium,YOUNG,FAMILIES
222186,Mainstream,OLDER,FAMILIES
222187,Premium,OLDER,SINGLES/COUPLES
222188,Budget,OLDER,SINGLES/COUPLES
222189,Premium,OLDER,FAMILIES
222190,Mainstream,YOUNG,FAMILIES
222191,Budget,OLDER,FAMILIES
222192,Mainstream,RETIREES,
222193,Premium,RETIREES,
222194,Mainstream,OLDER,FAMILIES
222195,Mainstream,NEW,FAMILIES
222196,Budget,OLDER,FAMILIES
222197,Mainstream,YOUNG,FAMILIES
222198,Mainstream,OLDER,FAMILIES
222199,Budget,YOUNG,FAMILIES
222200,Budget,YOUNG,FAMILIES
222201,Mainstream,MIDAGE,SINGLES/COUPLES
222202,Mainstream,RETIREES,
222203,Premium,NEW,FAMILIES
222204,Mainstream,RETIREES,
222205,Budget,OLDER,FAMILIES
222206,Budget,YOUNG,FAMILIES
222207,Budget,RETIREES,
222208,Budget,OLDER,SINGLES/COUPLES
222209,Budget,MIDAGE,SINGLES/COUPLES
222210,Mainstream,YOUNG,SINGLES/COUPLES
222211,Budget,RETIREES,
222212,Mainstream,RETIREES,
222213,Budget,OLDER,FAMILIES
222214,Mainstream,YOUNG,FAMILIES
222215,Budget,OLDER,FAMILIES
222216,Premium,YOUNG,FAMILIES
222217,Mainstream,OLDER,SINGLES/COUPLES
222218,Premium,RETIREES,
222219,Budget,YOUNG,SINGLES/COUPLES
222220,Budget,MIDAGE,SINGLES/COUPLES
222221,Mainstream,RETIREES,
222222,Budget,YOUNG,FAMILIES
222223,Mainstream,OLDER,SINGLES/COUPLES
222224,Mainstream,YOUNG,FAMILIES
222225,Budget,OLDER,FAMILIES
222226,Mainstream,OLDER,SINGLES/COUPLES
222227,Premium,RETIREES,
222228,Mainstream,NEW,FAMILIES
222229,Budget,YOUNG,SINGLES/COUPLES
222230,Mainstream,YOUNG,SINGLES/COUPLES
222231,Premium,OLDER,SINGLES/COUPLES
222232,Budget,OLDER,SINGLES/COUPLES
222233,Budget,YOUNG,FAMILIES
222234,Budget,OLDER,FAMILIES
222235,Mainstream,YOUNG,FAMILIES
222236,Budget,YOUNG,FAMILIES
222237,Premium,YOUNG,SINGLES/COUPLES
222238,Budget,OLDER,SINGLES/COUPLES
222239,Premium,RETIREES,
222240,Budget,RETIREES,
222241,Mainstream,YOUNG,FAMILIES
222242,Mainstream,OLDER,FAMILIES
222243,Budget,OLDER,FAMILIES
222244,Premium,YOUNG,FAMILIES
223000,Mainstream,YOUNG,FAMILIES
223001,Premium,MIDAGE,SINGLES/COUPLES
223002,Mainstream,YOUNG,FAMILIES
223003,Premium,YOUNG,FAMILIES
223004,Mainstream,RETIREES,
223005,Budget,RETIREES,
223006,Mainstream,OLDER,FAMILIES
223007,Mainstream,YOUNG,SINGLES/COUPLES
223008,Premium,YOUNG,FAMILIES
223009,Premium,OLDER,SINGLES/COUPLES
223010,Premium,OLDER,FAMILIES
223011,Mainstream,YOUNG,SINGLES/COUPLES
223012,Mainstream,MIDAGE,SINGLES/COUPLES
223013,Premium,RETIREES,
223014,Budget,OLDER,SINGLES/COUPLES
223015,Mainstream,YOUNG,SINGLES/COUPLES
223016,Mainstream,YOUNG,FAMILIES
223017,Budget,OLDER,FAMILIES
223018,Budget,NEW,FAMILIES
223019,Budget,OLDER,FAMILIES
223020,Premium,RETIREES,
223021,Mainstream,RETIREES,
223022,Mainstream,OLDER,SINGLES/COUPLES
223023,Budget,OLDER,FAMILIES
223024,Mainstream,OLDER,FAMILIES
223025,Mainstream,YOUNG,FAMILIES
223026,Premium,OLDER,SINGLES/COUPLES
223027,Premium,YOUNG,FAMILIES
223028,Mainstream,MIDAGE,SINGLES/COUPLES
223029,Mainstream,OLDER,FAMILIES
223030,Mainstream,RETIREES,
223031,Budget,YOUNG,SINGLES/COUPLES
223032,Budget,MIDAGE,SINGLES/COUPLES
223033,Budget,YOUNG,SINGLES/COUPLES
223034,Budget,YOUNG,SINGLES/COUPLES
223035,Mainstream,RETIREES,
223036,Mainstream,MIDAGE,SINGLES/COUPLES
223037,Mainstream,OLDER,SINGLES/COUPLES
223038,Premium,RETIREES,
223039,Premium,OLDER,SINGLES/COUPLES
223040,Mainstream,YOUNG,SINGLES/COUPLES
223041,Budget,OLDER,SINGLES/COUPLES
223042,Budget,YOUNG,SINGLES/COUPLES
223043,Budget,YOUNG,FAMILIES
223044,Budget,YOUNG,FAMILIES
223045,Premium,RETIREES,
223046,Premium,OLDER,SINGLES/COUPLES
223047,Mainstream,MIDAGE,SINGLES/COUPLES
223048,Budget,YOUNG,FAMILIES
223049,Mainstream,YOUNG,SINGLES/COUPLES
223050,Budget,OLDER,FAMILIES
223051,Mainstream,OLDER,SINGLES/COUPLES
223052,Premium,OLDER,SINGLES/COUPLES
223053,Budget,OLDER,FAMILIES
223054,Budget,OLDER,SINGLES/COUPLES
223055,Premium,RETIREES,
223056,Mainstream,OLDER,SINGLES/COUPLES
223057,Mainstream,YOUNG,SINGLES/COUPLES
223058,Budget,OLDER,SINGLES/COUPLES
223059,Budget,RETIREES,
223060,Premium,OLDER,SINGLES/COUPLES
223061,Mainstream,OLDER,FAMILIES
223062,Budget,MIDAGE,SINGLES/COUPLES
223063,Premium,MIDAGE,SINGLES/COUPLES
223064,Mainstream,NEW,FAMILIES
223065,Mainstream,OLDER,SINGLES/COUPLES
223066,Budget,YOUNG,FAMILIES
223067,Mainstream,OLDER,FAMILIES
223068,Premium,OLDER,SINGLES/COUPLES
223069,Budget,RETIREES,
223070,Budget,OLDER,SINGLES/COUPLES
223071,Premium,YOUNG,FAMILIES
223072,Mainstream,MIDAGE,SINGLES/COUPLES
223073,Mainstream,MIDAGE,SINGLES/COUPLES
223074,Budget,OLDER,FAMILIES
223075,Budget,OLDER,FAMILIES
223076,Budget,OLDER,SINGLES/COUPLES
223077,Premium,OLDER,SINGLES/COUPLES
223078,Mainstream,RETIREES,
223079,Budget,YOUNG,FAMILIES
223080,Premium,OLDER,SINGLES/COUPLES
223081,Budget,RETIREES,
223082,Budget,OLDER,FAMILIES
223083,Budget,RETIREES,
223084,Budget,YOUNG,FAMILIES
223085,Mainstream,YOUNG,FAMILIES
223086,Mainstream,YOUNG,SINGLES/COUPLES
223087,Budget,RETIREES,
223088,Mainstream,YOUNG,FAMILIES
223089,Mainstream,YOUNG,SINGLES/COUPLES
223090,Budget,OLDER,SINGLES/COUPLES
223091,Budget,YOUNG,FAMILIES
223092,Budget,OLDER,FAMILIES
223093,Budget,OLDER,FAMILIES
223094,Budget,OLDER,FAMILIES
223095,Budget,YOUNG,FAMILIES
223096,Mainstream,YOUNG,FAMILIES
223097,Premium,YOUNG,FAMILIES
223098,Budget,RETIREES,
223099,Mainstream,RETIREES,
223100,Mainstream,MIDAGE,SINGLES/COUPLES
223101,Mainstream,YOUNG,FAMILIES
223102,Budget,RETIREES,
223103,Budget,YOUNG,FAMILIES
223104,Mainstream,OLDER,FAMILIES
223105,Budget,YOUNG,FAMILIES
223106,Mainstream,YOUNG,SINGLES/COUPLES
223107,Mainstream,RETIREES,
223108,Budget,OLDER,FAMILIES
223109,Mainstream,RETIREES,
223110,Budget,RETIREES,
223111,Premium,MIDAGE,SINGLES/COUPLES
223112,Mainstream,YOUNG,FAMILIES
223113,Mainstream,OLDER,FAMILIES
223114,Mainstream,YOUNG,SINGLES/COUPLES
223115,Mainstream,YOUNG,FAMILIES
223116,Premium,OLDER,FAMILIES
223117,Budget,YOUNG,SINGLES/COUPLES
223118,Budget,OLDER,FAMILIES
223119,Budget,MIDAGE,SINGLES/COUPLES
223120,Mainstream,OLDER,FAMILIES
223121,Premium,RETIREES,
223122,Mainstream,OLDER,SINGLES/COUPLES
223123,Premium,OLDER,SINGLES/COUPLES
223124,Premium,RETIREES,
223125,Mainstream,OLDER,SINGLES/COUPLES
223126,Budget,RETIREES,
223127,Mainstream,RETIREES,
223128,Premium,RETIREES,
223129,Premium,YOUNG,SINGLES/COUPLES
223130,Budget,MIDAGE,SINGLES/COUPLES
223131,Mainstream,MIDAGE,SINGLES/COUPLES
223132,Premium,RETIREES,
223133,Premium,YOUNG,FAMILIES
223134,Budget,YOUNG,FAMILIES
223135,Mainstream,OLDER,FAMILIES
223136,Mainstream,RETIREES,
223137,Mainstream,YOUNG,FAMILIES
223138,Premium,OLDER,FAMILIES
223139,Mainstream,OLDER,FAMILIES
223140,Mainstream,OLDER,FAMILIES
223141,Premium,YOUNG,FAMILIES
223142,Budget,OLDER,SINGLES/COUPLES
223143,Premium,YOUNG,SINGLES/COUPLES
223144,Budget,OLDER,FAMILIES
223145,Mainstream,OLDER,FAMILIES
223146,Mainstream,OLDER,FAMILIES
223147,Budget,RETIREES,
223148,Premium,YOUNG,FAMILIES
223149,Mainstream,YOUNG,SINGLES/COUPLES
223150,Mainstream,YOUNG,FAMILIES
223151,Budget,YOUNG,FAMILIES
223152,Mainstream,OLDER,SINGLES/COUPLES
223153,Premium,YOUNG,FAMILIES
223154,Mainstream,YOUNG,SINGLES/COUPLES
223155,Mainstream,NEW,FAMILIES
223156,Mainstream,YOUNG,SINGLES/COUPLES
223157,Mainstream,OLDER,SINGLES/COUPLES
223158,Budget,OLDER,FAMILIES
223159,Premium,RETIREES,
223160,Budget,YOUNG,FAMILIES
223161,Budget,NEW,FAMILIES
223162,Mainstream,YOUNG,SINGLES/COUPLES
223163,Premium,YOUNG,FAMILIES
223164,Budget,YOUNG,FAMILIES
223165,Mainstream,YOUNG,FAMILIES
223166,Budget,RETIREES,
223167,Budget,YOUNG,FAMILIES
223168,Premium,OLDER,FAMILIES
223169,Budget,MIDAGE,SINGLES/COUPLES
223170,Premium,OLDER,SINGLES/COUPLES
223171,Premium,RETIREES,
223172,Budget,RETIREES,
223173,Mainstream,OLDER,SINGLES/COUPLES
223174,Mainstream,YOUNG,SINGLES/COUPLES
223175,Premium,OLDER,SINGLES/COUPLES
223176,Premium,NEW,FAMILIES
223177,Budget,YOUNG,FAMILIES
223178,Budget,OLDER,SINGLES/COUPLES
223179,Mainstream,RETIREES,
223180,Budget,RETIREES,
223181,Budget,RETIREES,
223182,Mainstream,OLDER,FAMILIES
223183,Premium,OLDER,FAMILIES
223184,Mainstream,RETIREES,
223185,Premium,RETIREES,
223186,Mainstream,YOUNG,SINGLES/COUPLES
223187,Budget,YOUNG,FAMILIES
223188,Premium,OLDER,SINGLES/COUPLES
223189,Budget,OLDER,FAMILIES
223190,Mainstream,OLDER,SINGLES/COUPLES
223191,Budget,RETIREES,
223192,Budget,YOUNG,SINGLES/COUPLES
223193,Budget,RETIREES,
223194,Budget,RETIREES,
223195,Mainstream,RETIREES,
223196,Budget,RETIREES,
223197,Premium,OLDER,SINGLES/COUPLES
223198,Budget,YOUNG,FAMILIES
223199,Mainstream,OLDER,SINGLES/COUPLES
223200,Budget,OLDER,FAMILIES
223201,Mainstream,OLDER,SINGLES/COUPLES
223202,Budget,OLDER,FAMILIES
223203,Budget,YOUNG,SINGLES/COUPLES
223204,Budget,OLDER,FAMILIES
223205,Budget,OLDER,SINGLES/COUPLES
223206,Premium,YOUNG,FAMILIES
223207,Budget,OLDER,FAMILIES
223208,Premium,YOUNG,SINGLES/COUPLES
223209,Mainstream,YOUNG,SINGLES/COUPLES
223210,Budget,MIDAGE,SINGLES/COUPLES
223211,Premium,OLDER,SINGLES/COUPLES
223212,Premium,OLDER,SINGLES/COUPLES
223213,Mainstream,OLDER,SINGLES/COUPLES
223214,Mainstream,YOUNG,SINGLES/COUPLES
223215,Premium,OLDER,SINGLES/COUPLES
223216,Premium,MIDAGE,SINGLES/COUPLES
223217,Premium,OLDER,SINGLES/COUPLES
223218,Premium,YOUNG,SINGLES/COUPLES
223219,Mainstream,OLDER,FAMILIES
223220,Mainstream,OLDER,FAMILIES
223221,Budget,OLDER,FAMILIES
223222,Premium,OLDER,SINGLES/COUPLES
